-6.01047,105.9904,0.06098342789013496
-6.01043,105.991,0.06649911279922466
-6.01037,105.99181,0.08982090090275678
-6.01036,105.99193,0.013316547988343039
-6.01036,105.99196,0.00331751057472779
-6.01035,105.99217,0.02324918030137725
-6.01034,105.99224,0.007820314386082066
-6.01034,105.99226,0.002211673796830831
-6.01034,105.99228,0.002211673795423961
-6.01031,105.99294,0.07306143130334498
-6.01029,105.99352,0.06417708824456525
-6.01026,105.99392,0.044359088592526234
-6.01021,105.99477,0.09416043669168224
-6.01022,105.99504,0.029878301402823666
-6.01022,105.9951,0.0066350228521725564
-6.01024,105.99558,0.053126748719561426
-6.01024,105.99559,0.0011058371030291416
-6.01027,105.99577,0.020182655519432356
-6.01033,105.996,0.02629472612758416
-6.01038,105.99618,0.02066693825883704
-6.01043,105.99633,0.01749450324615852
-6.01049,105.99649,0.01890945390394085
-6.01097,105.99774,0.1481760295790819
-6.01105,105.99798,0.027991177215348894
-6.01121,105.99854,0.06443176246982127
-6.0113,105.99904,0.05619011262679092
-6.0113,105.99905,0.001105834947458207
-6.01138,105.99949,0.049463212275664185
-6.01155,106.00037,0.09913241322820321
-6.0116,106.00061,0.02711611556289489
-6.01169,106.00098,0.042121955154115064
-6.0119,106.00202,0.11735337262248027
-6.01206,106.00292,0.10110270104368989
-6.01209,106.00326,0.03774602825509475
-6.01212,106.00381,0.06091224424693158
-6.01214,106.00408,0.029940205631296356
-6.01218,106.00443,0.038958889267640094
-6.01218,106.00445,0.0022116663176160933
-6.0122,106.00453,0.00912190814412752
-6.01223,106.00503,0.05539219190493629
-6.01222,106.00548,0.04977490979960267
-6.01221,106.00601,0.058619700795033584
-6.01221,106.00621,0.022116661952314057
-6.01213,106.00737,0.1285847199802326
-6.01211,106.00753,0.017832547190971857
-6.01209,106.00782,0.032146184111894856
-6.01205,106.00817,0.038958895630105225
-6.01201,106.00941,0.13719546592887147
-6.01202,106.0096,0.02104023946754537
-6.01204,106.01074,0.12608462908880688
-6.01205,106.01156,0.09068515893288003
-6.01204,106.01184,0.030983295744957267
-6.01203,106.01214,0.03319363335303731
-6.01203,106.01236,0.024328336197400113
-6.01203,106.01241,0.0055291673185501955
-6.01201,106.01294,0.05865135187965268
-6.01195,106.01364,0.07769532871532933
-6.01188,106.01409,0.05036758048325153
-6.01186,106.01419,0.011279741199464843
-6.01182,106.01484,0.07201668088191775
-6.01177,106.01521,0.04129186405424518
-6.01174,106.01542,0.023460883593947927
-6.01172,106.01558,0.017832559774091972
-6.01165,106.01596,0.04273649789565544
-6.01155,106.01632,0.041333788786571755
-6.0115,106.01654,0.024955556900991552
-6.01143,106.01674,0.02344638997787706
-6.0114,106.01682,0.009454712422475092
-6.01122,106.01739,0.06613403970275807
-6.01104,106.01795,0.06508094448015171
-6.01082,106.0187,0.08647017420294886
-6.01058,106.01956,0.09877528893446225
-6.01039,106.02023,0.0770443749065886
-6.01034,106.0204,0.01960412438150018
-6.01021,106.02085,0.051819685754796625
-6.00997,106.0216,0.0871255641651685
-6.00985,106.02199,0.04514468159549903
-6.0098,106.02215,0.01854635906676115
-6.00969,106.02257,0.04802879159270727
-6.00967,106.02265,0.009121947721110692
-6.00958,106.02304,0.04427357067833256
-6.00946,106.02352,0.0547317014629752
-6.00941,106.02378,0.02928441897301392
-6.00936,106.02397,0.02173408135264723
-6.00911,106.02491,0.10760176127392063
-6.00903,106.02523,0.03648782934767651
-6.00883,106.02619,0.10846496727735956
-6.00874,106.02668,0.05510255136525343
-6.00872,106.02699,0.034353104494729315
-6.00871,106.0271,0.01221495884015214
-6.0087,106.02748,0.042036637533795426
-6.00871,106.0277,0.02435388277114266
-6.00874,106.028,0.033342497406102005
-6.0088,106.0283,0.03383940887097869
-6.00886,106.02848,0.02099345851082299
-6.00891,106.02865,0.019604173403801054
-6.00913,106.02927,0.07279552137820246
-6.00935,106.0299,0.07383795877708034
-6.0095,106.03042,0.059873723757359
-6.00968,106.03112,0.07995441775270229
-6.00982,106.03163,0.058506802338858306
-6.00986,106.0318,0.019318242519552404
-6.00996,106.0322,0.04560972047744324
-6.0101,106.03278,0.066000738801813
-6.01018,106.03321,0.048375919483916764
-6.01026,106.03378,0.06365732495050755
-6.01026,106.03384,0.006635022365887015
-6.01035,106.03449,0.07257271871685456
-6.0104,106.03502,0.05887246302235623
-6.01046,106.03552,0.05569289563977773
-6.01052,106.036,0.053497799344529084
-6.01057,106.03627,0.030370811013582095
-6.01064,106.03651,0.027657920797617218
-6.01064,106.03653,0.002211672576142404
-6.01072,106.03686,0.03756116442972967
-6.01072,106.03686,0.0
-6.01073,106.03699,0.01441880907756535
-6.01084,106.03766,0.07509384908829328
-6.01095,106.03852,0.09588521804197556
-6.01102,106.0391,0.06460903730377597
-6.01113,106.03974,0.07182264020559824
-6.01119,106.04011,0.04145627440777129
-6.01126,106.04052,0.04600251872045745
